url,full_text,retweet_count,views_count
https://twitter.com/GggiSri/status/1492111716204920838,GGGI Sri Lanka is grateful for the Ministry of Environment’s continued support and for today’s presence through the Air Resources Division. Today’s presentation also discussed the role of smart technologies for gender and social inclusion in sustainable public transport.,0,0
https://twitter.com/TyBSaunders/status/1463374330092470272,"Why is Gender Equity and Social Inclusion 

included in an Ocean Plastic Reduction Activity Grant 

- Ocean Plastics Pollution in Sri Lanka and Maldives

Does this make any sense? https://t.co/NBXenYBSWL",1,0
https://twitter.com/SarahAshaya/status/1443456501117603844,Join #AustraliaAwards alumnae from #SriLanka &amp; the #Maldives as they discuss “Social Inclusion: Equality and Equity” from women's perspective on the 01st of October 2021 at 10.30AM (IST). Register now at https://t.co/aLhFx4G6N6 https://t.co/6uknokn6JP,0,0
https://twitter.com/AusHCSriLanka/status/1436607947736375301,"Join #AustraliaAwards alumni from Sri Lanka  and Maldives  as they discuss “Social Inclusion: Equality and Equity” on 1 October 2021 at 10.30AM (IST). Register now at 
https://t.co/O0ZlRzATGR

@AustraliaAwards https://t.co/qRifrdtpCn",1,0
https://twitter.com/BritishIntInv/status/1426467127599550466,"We're providing a $50 million loan to @ComBank_LK, to support small and medium-sized enterprises and support climate projects in Sri Lanka. The agreement will boost jobs and promote economic and social inclusion across the country. 

More here ⬇️

https://t.co/vwj2kt4aPz",0,0
https://twitter.com/MVAUAlumni/status/1426209697170788362,"A proud moment! #AustraliaAwards alumna Hawwa Leesha from #Maldives &amp; Shashini Gamage from #SriLanka joined the Regional Gender Equality, Disability &amp; Social Inclusion (GEDSI) Summit as panelists on 28-30 July 2021. “Breaking Barriers: Working Together Towards Inclusive Recovery"" https://t.co/SVM14xMjYM",0,0
https://twitter.com/SLYCANTrust/status/1411934272353619970,"@DMombauer @FT_SriLanka We also have an issues paper that outlines key challenges and opportunities for a #justtransition in the #energy, food sector and several cross-cutting topics: gender, #youth, social inclusion and protection, and a just #COVID19 recovery.

Read it here⤵️
https://t.co/z5i5Gyklkd https://t.co/SJDONiGFx0",0,0
https://twitter.com/WBG_Health/status/1281618086563647488,"In this #FocusFriday:

#Telemedicine is here to stay
Improved care for #PersonsWithDisabilities &amp; elderly
Renewable energy for #healthcare in #SriLanka
Balancing public health &amp; economic recovery
Race &amp; social inclusion during #COVID19

All here: https://t.co/si0UUzPlE9",0,0
https://twitter.com/sasecprogram/status/1200670928784547840,"ADB encourages gender equality and social inclusion for women on projects they fund in countries, such as #Bangladesh, #Nepal, #Bhutan, and #SriLanka, where the bank supports the exposure, training, and education of women to work in the sector https://t.co/9n2BMRMuDr",1,0
https://twitter.com/cepaSL/status/1166208722739159040,"Solutions to child poverty will be context specific and require in-depth technical analysis - Solrun Engilbertsdottir, Policy Specialist - Social Inclusion and Policy @UNICEF @UNICEF_SriLanka @UNSriLanka #lka #EndChildPoverty",0,0
https://twitter.com/UNDPEU/status/1158713569707470848,"In #SriLanka, with @europeaid we promote peace building through social inclusion #UNDPEUpartnership",0,0
https://twitter.com/CaveMan1m/status/1120362557540147202,"@ScottMorrisonMP Increased(very concerned about how they got their hand on all these explosives in Sri Lanka) social inclusion is a good idea (Peter/@JustinTrudeau/@CommrRCMPGRC) Happy Easter folks also work with Jacindra, Greg Hunt and AFP!",0,0
https://twitter.com/womenandmedia/status/1075681095645974528,Training programme for Women Local Councilors on Social Inclusion and Gender Sensitive Policy Making with Women's Resource Centre in Kurunegala. #lka #srilanka https://t.co/TcOBtUK5ps,0,0
https://twitter.com/EstherMacGY/status/1046887263009935361,"During our discussions at #SEEP2018 #WEE2018 today in #WashingtonDC we shared our work in #lka led by our Gender Equality and Social Inclusion Manager @puvakamal, in developing a diversity and inclusion #toolkit for #MSMEs in #SriLanka. Stay tuned for its launch later this month. https://t.co/RkwvYWaE1M",4,0
https://twitter.com/bfonseka/status/1035377639677145088,"The Museum of Memory, Tolerance &amp; Social Inclusion in #peru is a must visit to understand the importance of multiple narratives, memory, recognition &amp; complexities around past abuses. Much to learn in #Srilanka’s journey forward https://t.co/TZIfdeXhwB",4,0
https://twitter.com/EvidenceUNV/status/1010116293704454144,"In 2014, 8.6 million Sri Lankans #volunteered - 40% of population. ""#Volunteerism strengthens #civic engagement, safeguards social #inclusion, deepens #solidarity, and solidifies ownership of development results"" #VNR #HLPF2018 #SriLanka @UNSriLanka https://t.co/HYqDXRXk6R",3,0
https://twitter.com/wuscSL/status/987182987941789696,"This weekend, WUSC #SriLanka's Country Director @EstherMacGY &amp; Manager of #GenderEquality &amp; Social #Inclusion, @Puvakamal will take part in the 2nd National #Youth Summit #NYS2018, 'Dialogue for Sustainable Peace and Development'. #WuscSL #ASSET https://t.co/Hd9MYBDZwx",3,0
https://twitter.com/IVolunteerint/status/959289798534950912,"""Sri Lanka is a melting pot where multi-cultural, multi-lingual, multi-ethnic and multi religious groups live together in one country."" A narrative about Social Inclusion in Sri Lanka from Anuradhi. #SocialInclusion #IndependenceSL #LKA https://t.co/VyfNnH9q7Z",1,0
https://twitter.com/bidsUSAConsult/status/892637589165027328,#RFP: Gender and Social Inclusion Sri Lanka /... https://t.co/GHVR4VCUaI,0,0
https://twitter.com/ZahraLodhi1/status/811210269158412291,"WorldBankSAsia: For #SriLanka, smart investments, fiscal management, social inclusion and protection of biodiversi… https://t.co/XDf4VHAzjf",0,0
https://twitter.com/WorldBankSAsia/status/811209731775799296,"For #SriLanka, smart investments, fiscal management, social inclusion and protection of biodiversity are priorities. https://t.co/W8qBpSPklx",6,0
https://twitter.com/ZahraLodhi1/status/808599105756860416,"WorldBankSAsia: For #SriLanka, smart investments, fiscal management, social inclusion and protection of biodiversi… https://t.co/wsmhx2GvcQ",0,0
https://twitter.com/WorldBankSAsia/status/808597299089829888,"For #SriLanka, smart investments, fiscal management, social inclusion and protection of biodiversity are priorities. https://t.co/W8qBpSPklx https://t.co/yPZoZLIETE",8,0
https://twitter.com/rubasinraja/status/802942251517120512,“Promoting Social Inclusion and Integration” by UNDP Sri Lanka https://t.co/YPeGdiY2q7 #toldwithexposure via @undpsrilanka,0,0
https://twitter.com/EzgiCanpolat/status/781526944877731840,In this macro-level diagnostic we examined social inclusion challanges &amp; opportunities for Sri Lanka: https://t.co/hXFx6xeLZb via @WorldBank,2,0
https://twitter.com/Economynext/status/759987591051513856,"#WorldBank's #SriLanka strategy targets economic stability, social inclusion #lka https://t.co/Thg6JXl490",1,0
https://twitter.com/VadimKadyrov/status/745625385623224320,"Sri Lanka, UNDP promote social inclusion through #language labs

- https://t.co/zcv7cB27vZ",0,0
https://twitter.com/Lankanbusiness/status/745288685118054401,"#lk New post: Sri Lanka, UNDP promote social inclusion and integration through language labs https://t.co/5yzkUYxeuP",0,0
https://twitter.com/vivalanka/status/745240102264201217,"Sri Lanka, UNDP promote social inclusion and integration through language labs https://t.co/lGLSYHsNif",0,0
https://twitter.com/withthilina/status/745205149962932229,"Sri Lanka, UNDP promote social inclusion and integration through language labs https://t.co/xWi70HAFMm",0,0
https://twitter.com/lbolbr/status/745202896707395585,"Sri Lanka, UNDP promote social inclusion and integration through language labs -  https://t.co/CKT9ZdbP0I https://t.co/70fToIjr3p",1,0
https://twitter.com/AidJobs/status/733257175506681856,Gender and Social Inclusion in Sri Lanka https://t.co/lRD6ExbLe8 #vacancy #jobs,0,0
https://twitter.com/bidsUSAConsult/status/727746082525040640,#RFP: Gender and Social Inclusion Sri Lanka /... https://t.co/eHhS0Za4X0,0,0
https://twitter.com/ZahraLodhi1/status/709607887778226176,"WorldBankSAsia: Better targeting &amp; use of public funds are important for achieving social inclusion
#WhatWillItTake #SriLanka #LiveDiscussi…",0,0
https://twitter.com/WorldBankSAsia/status/709605085622476804,"Better targeting &amp; use of public funds are important for achieving social inclusion
#WhatWillItTake #SriLanka #LiveDiscussion",3,0
https://twitter.com/mgzhang/status/648718928898752512,"WorldBank Country Director: Urbanization important for Sri Lanka's poverty alleviation, job growth &amp; social inclusion http://t.co/AAFhexT3MB",0,0
https://twitter.com/UNjobs_Gender/status/527679792665997312,"Programme Analyst, Governance for Empowerment &amp; Social Inclusion (GESI), Colombo, Sri Lanka @UNjobs #jobs http://t.co/qpBB3hvyxH",0,0
https://twitter.com/UNJobList_DS/status/527599270766313474,"#UNDP: Programme Analyst, Governance for Empowerment &amp; Social Inclusion (GE | In: Colombo,  SRI LANKA http://t.co/jTmZerabnQ #jobs",0,0
https://twitter.com/UNJobList_DS/status/468650847577309184,"#UNDP: Gender and Social Inclusion Expert | In: Colombo,  SRI LANKA http://t.co/DOOpVWc91q #jobs",0,0
https://twitter.com/UNjobs_Gender/status/468626364887601153,"Gender and Social Inclusion Expert, Colombo, Sri Lanka, UNDP @UNjobs #jobs http://t.co/8XKnqZwcWI",0,0
https://twitter.com/UNjobs_Climate/status/468626362333286400,"Gender and Social Inclusion Expert, Colombo, Sri Lanka, UNDP @UNjobs #jobs http://t.co/H4ghedTazh",0,0
https://twitter.com/Leonine111/status/460201896636973057,Lessons for Sri Lanka from Quebec election in Canada: Policies of social inclusion in a diverse community of people! https://t.co/Gc8OSfkTfv,0,0
https://twitter.com/Zilatashe/status/350916239171915776,"""@mwelentuli:President of Sri Lanka at Dialogue 1:Growth in GDP alone does not bring economic prosperity! Social inclusion is key!""&lt;---word!",0,0
https://twitter.com/mwelentuli/status/350914155718524928,President of Sri Lanka at Dialogue 1:Growth in GDP alone does not bring economic prosperity! Social inclusion is key!,3,0
https://twitter.com/UNJobList_DS/status/335428010637406211,"#UNDP: Programme Analyst, Governance for Empowerment &amp; Social Inclusion | In: Colombo,  SRI LANKA http://t.co/rXbQzkor6N #jobs",0,0
https://twitter.com/UNPunOfficial/status/1597893076068225027,"They don't have a similar law against lesbians. @CBKsrilanka's great service for gender equality was criminalising lesbianism in 1995, which was until then legal.

#SriLanka",0,0
https://twitter.com/bruce_kangaroo/status/1556490459458899968,"@bruce_haigh So maybe ALP and LNP could enlighten us all as to what part of the 'Rules based order' their actions in Sri Lanka adhere to. Certainly not the 'norms that underpin universal human rights, gender equality and the rule of law' as detailed by @MarisePayne",0,0
https://twitter.com/sarojpathi/status/1444081280619012097,"Watch: ""We are looking at larger, broader way of empowering women &amp; gender equality,"" #SriLanka Justice Minister Ali Sabri, PC, at #UNGA76 side event on ""Pandemic, Patriarchy &amp; Family Law: Accelerating Equality &amp; Justice."" https://t.co/Xqz097Ftik #women (2) https://t.co/TkB138RCQ7",0,0
https://twitter.com/AshMadanayake/status/1426057126674255879,"Most say Sri Lanka is progressive in the march towards #gender equality, that we women are lucky to be born women in #SriLanka ! How come Sri Lanka hasn’t been able to make this difference in a law and policy level?  
Throwing money  doesn’t mean there is progressive change!",0,0
https://twitter.com/NireshEliatamby/status/1391687001531817988,Patriarchal attitude of #srilanka #police results in #sexualharassment #sexualassault #sexualviolence #sexualabuse https://t.co/cvrIjbKg3O by @DrRuwanDias &amp; @NireshEliatamby #sexualassaultawareness #genderequality #lka #themorning #justice #humanrights #law,0,0
https://twitter.com/pradeeban/status/1374206281469267969,"As a Sri Lanka *man*, I have wandered in the streets and lonely lanes of Colombo and Moratuwa in the nights.

The only thing I ever worried about was stray dogs (Got bitten once).

Not once the fear of sexual abuse or an archaic law that might be used against me. #GenderEquality",1,0
https://twitter.com/NireshEliatamby/status/1373833404001656834,"Why #SriLanka controversial #burqaban is wrong, by @DrRuwanDias &amp; @NireshEliatamby  https://t.co/QSNnAv6SNN #lka #genderequality #genderparity #genderbias #genderinclusive #genderbalance #law #police #politics",3,0
https://twitter.com/advocatalk/status/1366312739413520386,"Join the online discussion on the topic Gender Discriminatory #Labour laws in #SriLanka on Mar 5th @ 6.00.P.M with Hon. Ali Sabry @MOJSriLanka, @MadhavieN, @malsirini @VRlawSL &amp; Kanishka Paternott @Fonterra. 
Register now at https://t.co/KuRsdJ95vq 

#Law #colombo #genderequality https://t.co/m2dIDCLQZq",17,0
